parliament,member,birthPlace,coordinates,start,end,party
15,Evelyn John Shirley,Ettington,(-1.608 52.138),1847,1849,
14,Evelyn John Shirley,Ettington,(-1.608 52.138),1841,1847,
12,Evelyn John Shirley,Ettington,(-1.608 52.138),1836,1837,
9,Evelyn John Shirley,Ettington,(-1.608 52.138),1830,1831,
13,Evelyn John Shirley,Ettington,(-1.608 52.138),1837,1841,
8,Evelyn John Shirley,Ettington,(-1.608 52.138),1826,1830,
13,Francis Aglionby,Skirwith Abbey,(-2.598853 54.682142),1837,1840,
9,"Francis Conyngham, 2nd Marquess Conyngham",Dublin,(-6.260277777 53.349722222),1830,1831,
6,"Francis Conyngham, 2nd Marquess Conyngham",Dublin,(-6.260277777 53.349722222),1818,1820,
7,"Francis Conyngham, 2nd Marquess Conyngham",Dublin,(-6.260277777 53.349722222),1825,1826,
8,"Francis Conyngham, 2nd Marquess Conyngham",Dublin,(-6.260277777 53.349722222),1826,1830,
12,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1835,1837,
11,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1832,1834,
10,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1831,1832,
13,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1837,1840,
6,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1818,1820,
9,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1830,1831,
7,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1820,1826,
8,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1826,1830,
2,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1802,1806,
5,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1812,1818,
4,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1807,1812,
3,"Francis Ogilvy-Grant, 6th Earl of Seafield",Castle Grant,(-3.594722222 57.351944444),1806,1807,
6,Frederick Cavendish Ponsonby,Marylebone,(-0.147 51.5177),1818,1820,
8,Frederick Cavendish Ponsonby,Marylebone,(-0.147 51.5177),1826,1830,
7,Frederick Cavendish Ponsonby,Marylebone,(-0.147 51.5177),1820,1826,
5,Frederick Cavendish Ponsonby,Marylebone,(-0.147 51.5177),1812,1818,
3,Frederick Cavendish Ponsonby,Marylebone,(-0.147 51.5177),1806,1807,
4,Frederick Cavendish Ponsonby,Marylebone,(-0.147 51.5177),1807,1812,
2,"Frederick Hervey, 1st Marquess of Bristol",Suffolk,(1.0 52.2),1802,1803,
1,"Frederick Hervey, 1st Marquess of Bristol",Suffolk,(1.0 52.2),1801,1802,
25,Gavin Brown Clark,Scotland,(-5.0 57.0),1892,1895,
26,Gavin Brown Clark,Scotland,(-5.0 57.0),1895,1900,
24,Gavin Brown Clark,Scotland,(-5.0 57.0),1886,1892,
23,Gavin Brown Clark,Scotland,(-5.0 57.0),1885,1886,
34,George Andreas Berry,Leith,(-3.17005 55.9801),1924,1929,
32,George Andreas Berry,Leith,(-3.17005 55.9801),1922,1923,
35,George Andreas Berry,Leith,(-3.17005 55.9801),1929,1931,
33,George Andreas Berry,Leith,(-3.17005 55.9801),1923,1924,
21,George Arbuthnot,Chennai,(80.275 13.0825),1878,1880,
20,George Arbuthnot,Chennai,(80.275 13.0825),1871,1874,
34,Humphrey Broun-Lindsay,East Lothian,(-2.75 55.916666666),1924,1929,
11,"George Child Villiers, 6th Earl of Jersey",London,(-0.1275 51.507222222),1832,1834,
14,"George Child Villiers, 6th Earl of Jersey",London,(-0.1275 51.507222222),1844,1847,
15,"George Child Villiers, 6th Earl of Jersey",London,(-0.1275 51.507222222),1847,1852,
14,"George Child Villiers, 6th Earl of Jersey",London,(-0.1275 51.507222222),1841,1842,
9,"George Child Villiers, 6th Earl of Jersey",London,(-0.1275 51.507222222),1830,1831,
13,"George Child Villiers, 6th Earl of Jersey",London,(-0.1275 51.507222222),1837,1841,
10,"George Child Villiers, 6th Earl of Jersey",London,(-0.1275 51.507222222),1831,1832,
20,George Henry Moore,County Mayo,(-9.25 53.9),1868,1870,
15,George Henry Moore,County Mayo,(-9.25 53.9),1847,1852,
16,George Henry Moore,County Mayo,(-9.25 53.9),1852,1857,
33,George Maitland Lloyd Davies,Liverpool,(-2.991666666 53.407222222),1923,1924,
33,George Maitland Lloyd Davies,Liverpool,(-2.991666666 53.407222222),1924,1924,
6,George Mundy,Shipley Hall,(-1.3486 52.9937),1818,1820,
7,George Mundy,Shipley Hall,(-1.3486 52.9937),1820,1826,
8,George Mundy,Shipley Hall,(-1.3486 52.9937),1826,1830,
27,"George Ormsby-Gore, 3rd Baron Harlech",London,(-0.1275 51.507222222),1901,1904,
7,"George Pratt, 2nd Marquess Camden",London,(-0.1275 51.507222222),1821,1826,
8,"George Pratt, 2nd Marquess Camden",London,(-0.1275 51.507222222),1826,1829,
8,"George Pratt, 2nd Marquess Camden",London,(-0.1275 51.507222222),1829,1830,
10,"George Pratt, 2nd Marquess Camden",London,(-0.1275 51.507222222),1831,1832,
15,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1847,1852,
11,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1832,1834,
16,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1852,1856,
12,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1835,1837,
14,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1841,1847,
13,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1837,1841,
10,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1831,1832,
7,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1820,1826,
8,"Gilbert Heathcote, 1st Baron Aveland",Normanton Hall,(-0.6206 52.6462),1826,1830,
1,"Sir Francis Baring, 1st Baronet",Exeter,(-3.526944444 50.725555555),1801,1802,
20,"Godfrey Morgan, 1st Viscount Tredegar",Ruperra Castle,(-3.1271105 51.570241),1868,1874,
18,"Godfrey Morgan, 1st Viscount Tredegar",Ruperra Castle,(-3.1271105 51.570241),1859,1865,
21,"Godfrey Morgan, 1st Viscount Tredegar",Ruperra Castle,(-3.1271105 51.570241),1874,1875,
19,"Godfrey Morgan, 1st Viscount Tredegar",Ruperra Castle,(-3.1271105 51.570241),1865,1868,
17,"Godfrey Morgan, 1st Viscount Tredegar",Ruperra Castle,(-3.1271105 51.570241),1858,1859,
11,"Sir Thomas Buxton, 1st Baronet",Castle Hedingham,(0.604 51.991),1832,1834,
11,"Sir Thomas Buxton, 1st Baronet",United Kingdom,(-2.0 54.6),1832,1834,
12,"Sir Thomas Buxton, 1st Baronet",Castle Hedingham,(0.604 51.991),1835,1837,
12,"Sir Thomas Buxton, 1st Baronet",United Kingdom,(-2.0 54.6),1835,1837,
8,"Sir Thomas Buxton, 1st Baronet",Castle Hedingham,(0.604 51.991),1826,1830,
6,"Sir Thomas Buxton, 1st Baronet",Castle Hedingham,(0.604 51.991),1818,1820,
10,"Sir Thomas Buxton, 1st Baronet",Castle Hedingham,(0.604 51.991),1831,1832,
8,"Sir Thomas Buxton, 1st Baronet",United Kingdom,(-2.0 54.6),1826,1830,
6,"Sir Thomas Buxton, 1st Baronet",United Kingdom,(-2.0 54.6),1818,1820,
10,"Sir Thomas Buxton, 1st Baronet",United Kingdom,(-2.0 54.6),1831,1832,
9,"Sir Thomas Buxton, 1st Baronet",Castle Hedingham,(0.604 51.991),1830,1831,
7,"Sir Thomas Buxton, 1st Baronet",Castle Hedingham,(0.604 51.991),1820,1826,
9,"Sir Thomas Buxton, 1st Baronet",United Kingdom,(-2.0 54.6),1830,1831,
7,"Sir Thomas Buxton, 1st Baronet",United Kingdom,(-2.0 54.6),1820,1826,
17,James Caird,Stranraer,(-5.035 54.901388888),1857,1859,
18,James Caird,Stranraer,(-5.035 54.901388888),1859,1865,
20,Joseph Cowen,Blaydon,(-1.7187 54.963),1874,1874,
21,Joseph Cowen,Blaydon,(-1.7187 54.963),1874,1880,
22,Joseph Cowen,Blaydon,(-1.7187 54.963),1880,1885,
23,Joseph Cowen,Blaydon,(-1.7187 54.963),1885,1886,
11,Henry Cavendish,Westminster,(-0.1333 51.4995),1832,1834,
10,Henry Cavendish,Westminster,(-0.1333 51.4995),1831,1832,
9,Henry Cavendish,Westminster,(-0.1333 51.4995),1830,1831,
6,Henry Cavendish,Westminster,(-0.1333 51.4995),1818,1820,
7,Henry Cavendish,Westminster,(-0.1333 51.4995),1820,1826,
8,Henry Cavendish,Westminster,(-0.1333 51.4995),1826,1830,
5,Henry Cavendish,Westminster,(-0.1333 51.4995),1812,1818,
4,Henry Cavendish,Westminster,(-0.1333 51.4995),1812,1812,
20,Henry Davis Pochin,Wigston Magna,(-1.1065 52.585666666),1868,1869,
12,Henry Gally Knight,Rotherham,(-1.357222222 53.43),1835,1837,
10,Henry Gally Knight,Rotherham,(-1.357222222 53.43),1831,1832,
14,Henry Gally Knight,Rotherham,(-1.357222222 53.43),1841,1846,
13,Henry Gally Knight,Rotherham,(-1.357222222 53.43),1837,1841,
5,Henry Gally Knight,Rotherham,(-1.357222222 53.43),1814,1815,
16,Henry George Hughes,Dublin,(-6.260277777 53.349722222),1856,1857,
13,Henry Hanbury-Tracy,Toddington,(-1.94917 51.9928),1837,1838,
20,Henry Munster,Sussex,(-0.141372694 50.947102699),1870,1870,
37,"Henry Scrymgeour-Wedderburn, 11th Earl of Dundee",Edinburgh,(-3.189166666 55.953333333),1935,1945,
36,"Henry Scrymgeour-Wedderburn, 11th Earl of Dundee",Edinburgh,(-3.189166666 55.953333333),1931,1935,
18,Herbert Ingram,Boston,(-0.0214 52.9746),1859,1860,
17,Herbert Ingram,Boston,(-0.0214 52.9746),1857,1859,
16,Herbert Ingram,Boston,(-0.0214 52.9746),1856,1857,
7,Herbert Taylor,Patrixbourne,(1.1347 51.2549),1820,1823,
28,Timothy Harrington,Bantry,(-9.45322 51.679794),1906,1910,
26,Timothy Harrington,Bantry,(-9.45322 51.679794),1895,1900,
27,Timothy Harrington,Bantry,(-9.45322 51.679794),1900,1906,
25,Timothy Harrington,Bantry,(-9.45322 51.679794),1892,1895,
23,Timothy Harrington,Bantry,(-9.45322 51.679794),1885,1886,
22,Timothy Harrington,Bantry,(-9.45322 51.679794),1883,1885,
24,Timothy Harrington,Bantry,(-9.45322 51.679794),1886,1892,
29,Timothy Harrington,Bantry,(-9.45322 51.679794),1910,1910,
11,"Francis Jeffrey, Lord Jeffrey",Edinburgh,(-3.189166666 55.953333333),1832,1834,
9,"Francis Jeffrey, Lord Jeffrey",Edinburgh,(-3.189166666 55.953333333),1831,1831,
9,"Francis Jeffrey, Lord Jeffrey",Edinburgh,(-3.189166666 55.953333333),1831,1831,
10,"Francis Jeffrey, Lord Jeffrey",Edinburgh,(-3.189166666 55.953333333),1831,1832,
10,"Francis Jeffrey, Lord Jeffrey",Edinburgh,(-3.189166666 55.953333333),1831,1831,
12,Horace Twiss,Bath,(-2.358611 51.381389),1835,1837,
7,Horace Twiss,Bath,(-2.358611 51.381389),1820,1826,
9,Horace Twiss,Bath,(-2.358611 51.381389),1830,1831,
8,Horace Twiss,Bath,(-2.358611 51.381389),1826,1830,
11,Horatio Ross,Angus,(-2.916666666 56.666666666),1832,1834,
10,Horatio Ross,Angus,(-2.916666666 56.666666666),1831,1832,
9,Hudson Gurney,Norwich,(1.292777777 52.628611111),1830,1831,
7,Hudson Gurney,Norwich,(1.292777777 52.628611111),1820,1826,
8,Hudson Gurney,Norwich,(1.292777777 52.628611111),1826,1830,
6,Hudson Gurney,Norwich,(1.292777777 52.628611111),1818,1820,
10,Hudson Gurney,Norwich,(1.292777777 52.628611111),1831,1832,
5,Hudson Gurney,Norwich,(1.292777777 52.628611111),1816,1818,
5,Hudson Gurney,Norwich,(1.292777777 52.628611111),1812,1813,
20,"Hugh Annesley, 5th Earl Annesley",Dublin,(-6.260277777 53.349722222),1868,1874,
19,"Hugh Annesley, 5th Earl Annesley",Dublin,(-6.260277777 53.349722222),1865,1868,
17,"Hugh Annesley, 5th Earl Annesley",Dublin,(-6.260277777 53.349722222),1857,1859,
18,"Hugh Annesley, 5th Earl Annesley",Dublin,(-6.260277777 53.349722222),1859,1865,
26,Hugh McCalmont,Dublin,(-6.260277777 53.349722222),1895,1899,
39,Ian Clark Hutchison,Leith,(-3.17005 55.9801),1950,1951,
40,Ian Clark Hutchison,Leith,(-3.17005 55.9801),1951,1955,
41,Ian Clark Hutchison,Leith,(-3.17005 55.9801),1955,1959,
37,Ian Clark Hutchison,Leith,(-3.17005 55.9801),1941,1945,
38,Ian Clark Hutchison,Leith,(-3.17005 55.9801),1945,1950,
37,"Ivor Guest, 2nd Viscount Wimborne",London,(-0.1275 51.507222222),1935,1939,
26,J. E. Kenny,Dublin,(-6.260277777 53.349722222),1895,1896,
25,J. E. Kenny,Dublin,(-6.260277777 53.349722222),1892,1895,
24,J. E. Kenny,Dublin,(-6.260277777 53.349722222),1886,1892,
23,J. E. Kenny,Dublin,(-6.260277777 53.349722222),1885,1886,
27,J. F. X. O'Brien,Dungarvan,(-7.6397 52.0845),1900,1905,
26,J. F. X. O'Brien,Dungarvan,(-7.6397 52.0845),1895,1900,
25,J. F. X. O'Brien,Dungarvan,(-7.6397 52.0845),1892,1895,
25,J. F. X. O'Brien,Dungarvan,(-7.6397 52.0845),1895,1895,
24,J. F. X. O'Brien,Dungarvan,(-7.6397 52.0845),1886,1892,
23,J. F. X. O'Brien,Dungarvan,(-7.6397 52.0845),1885,1886,
31,J. J. Clancy,Collooney,(-8.5 54.1833),1918,1922,
13,"James Alexander, 3rd Earl of Caledon",London,(-0.1275 51.507222222),1837,1839,
17,James Anderson,Stirling,(-3.9369 56.1166),1857,1859,
16,James Anderson,Stirling,(-3.9369 56.1166),1852,1857,
15,James Baird,Lanarkshire,(-3.833333333 55.583333333),1851,1852,
16,James Baird,Lanarkshire,(-3.833333333 55.583333333),1852,1857,
18,James Clay,London,(-0.1275 51.507222222),1859,1865,
17,James Clay,London,(-0.1275 51.507222222),1857,1859,
20,James Clay,London,(-0.1275 51.507222222),1868,1873,
19,James Clay,London,(-0.1275 51.507222222),1865,1868,
16,James Clay,London,(-0.1275 51.507222222),1857,1857,
16,James Clay,London,(-0.1275 51.507222222),1852,1853,
15,James Clay,London,(-0.1275 51.507222222),1847,1852,
31,James Dolan,Manorhamilton,(-8.1761 54.3064),1918,1922,
7,James Dunlop of Dunlop,East Ayrshire,(-4.25 55.5),1820,1826,
6,James Dunlop of Dunlop,East Ayrshire,(-4.25 55.5),1818,1820,
5,James Dunlop of Dunlop,East Ayrshire,(-4.25 55.5),1812,1818,
25,James Gibney,Oldcastle,(-7.1205565 53.7746027),1893,1895,
26,James Gibney,Oldcastle,(-7.1205565 53.7746027),1895,1900,
14,James Maitland Balfour,Whittingehame,(-2.63333 55.95),1841,1847,
11,James Morrison,Middle Wallop,(-1.58193 51.1333),1832,1834,
12,James Morrison,Middle Wallop,(-1.58193 51.1333),1835,1837,
14,James Morrison,Middle Wallop,(-1.58193 51.1333),1841,1847,
13,James Morrison,Middle Wallop,(-1.58193 51.1333),1840,1841,
10,James Morrison,Middle Wallop,(-1.58193 51.1333),1831,1832,
9,James Morrison,Middle Wallop,(-1.58193 51.1333),1830,1831,
31,James O'Mara,Limerick,(-8.6238 52.6653),1918,1922,
28,James O'Mara,Limerick,(-8.6238 52.6653),1906,1907,
27,James O'Mara,Limerick,(-8.6238 52.6653),1900,1906,
8,"James Stopford, 4th Earl of Courtown",London,(-0.1275 51.507222222),1826,1830,
7,"James Stopford, 4th Earl of Courtown",London,(-0.1275 51.507222222),1820,1826,
7,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1820,1821,
6,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1818,1820,
1,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1801,1801,
1,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1801,1802,
2,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1802,1806,
5,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1812,1818,
3,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1806,1807,
4,"William Scott, 1st Baron Stowell",Heworth,(-1.556 54.947),1807,1812,
6,"John Campbell, 1st Earl Cawdor",London,(-0.1275 51.507222222),1818,1820,
7,"John Campbell, 1st Earl Cawdor",London,(-0.1275 51.507222222),1820,1821,
5,"John Campbell, 1st Earl Cawdor",London,(-0.1275 51.507222222),1813,1818,
34,John Charteris,Glasgow,(-4.25 55.861111111),1924,1929,
37,"John Colville, 1st Baron Clydesmuir",Cleland,(-3.91427 55.8023),1935,1943,
35,"John Colville, 1st Baron Clydesmuir",Cleland,(-3.91427 55.8023),1929,1931,
36,"John Colville, 1st Baron Clydesmuir",Cleland,(-3.91427 55.8023),1931,1935,
31,John Crowley,Cork,(-8.473055555 51.9),1918,1922,
26,John Daly,Limerick,(-8.6238 52.6653),1895,1895,
15,"John Egerton, Viscount Alford",Mayfair,(-0.147222222 51.510277777),1847,1851,
14,"John Egerton, Viscount Alford",Mayfair,(-0.147222222 51.510277777),1841,1847,
12,"John Egerton, Viscount Alford",Mayfair,(-0.147222222 51.510277777),1835,1837,
13,"John Egerton, Viscount Alford",Mayfair,(-0.147222222 51.510277777),1837,1841,
15,John Ellis,Beaumont Leys,(-1.154 52.666),1848,1852,
7,John Fane,Wormsley Park,(-0.934224 51.6447),1820,1824,
6,John Fane,Wormsley Park,(-0.934224 51.6447),1818,1820,
5,John Fane,Wormsley Park,(-0.934224 51.6447),1812,1818,
2,John Fane,Wormsley Park,(-0.934224 51.6447),1802,1806,
1,John Fane,Wormsley Park,(-0.934224 51.6447),1801,1802,
4,John Fane,Wormsley Park,(-0.934224 51.6447),1807,1812,
3,John Fane,Wormsley Park,(-0.934224 51.6447),1806,1807,
4,John Frewen-Turner,Sapcote,(-1.27905 52.534469444),1807,1812,
23,John Hooper,Millstreet,(-9.061111111 52.060277777),1885,1886,
24,John Hooper,Millstreet,(-9.061111111 52.060277777),1886,1889,
16,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1852,1852,
13,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1837,1841,
15,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1847,1852,
8,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1826,1830,
14,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1841,1847,
9,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1830,1831,
11,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1832,1834,
12,John Josiah Guest,Dowlais,(-3.352777777 51.760277777),1835,1837,
7,John Markham,Westminster,(-0.1333 51.4995),1820,1826,
5,John Markham,Westminster,(-0.1333 51.4995),1812,1818,
3,John Markham,Westminster,(-0.1333 51.4995),1806,1807,
2,John Markham,Westminster,(-0.1333 51.4995),1802,1806,
4,John Markham,Westminster,(-0.1333 51.4995),1807,1812,
1,John Markham,Westminster,(-0.1333 51.4995),1801,1802,
8,John Marshall,Briggate,(-1.5424 53.7969),1826,1830,
15,John Parker,Tickhill,(-1.113480555 53.430488888),1847,1852,
11,John Parker,Tickhill,(-1.113480555 53.430488888),1832,1834,
14,John Parker,Tickhill,(-1.113480555 53.430488888),1841,1847,
12,John Parker,Tickhill,(-1.113480555 53.430488888),1835,1837,
13,John Parker,Tickhill,(-1.113480555 53.430488888),1837,1841,
30,John Patrick Hayden,County Roscommon,(-8.25 53.75),1910,1918,
28,John Patrick Hayden,County Roscommon,(-8.25 53.75),1906,1910,
29,John Patrick Hayden,County Roscommon,(-8.25 53.75),1910,1910,
26,John Patrick Hayden,County Roscommon,(-8.25 53.75),1897,1900,
27,John Patrick Hayden,County Roscommon,(-8.25 53.75),1900,1906,
11,John Shaw-Lefevre,London,(-0.1275 51.507222222),1832,1833,
25,John Sweetman,County Dublin,(-6.25 53.416666666),1892,1895,
20,Jonathan Pim,Dublin,(-6.260277777 53.349722222),1868,1874,
19,Jonathan Pim,Dublin,(-6.260277777 53.349722222),1865,1868,
35,Joseph Devlin,Falls Road,(-5.95823 54.5935),1929,1931,
36,Joseph Devlin,Falls Road,(-5.95823 54.5935),1931,1934,
30,Joseph Devlin,Falls Road,(-5.95823 54.5935),1910,1918,
29,Joseph Devlin,Falls Road,(-5.95823 54.5935),1910,1910,
27,Joseph Devlin,Falls Road,(-5.95823 54.5935),1902,1906,
31,Joseph Devlin,Falls Road,(-5.95823 54.5935),1918,1922,
28,Joseph Devlin,Falls Road,(-5.95823 54.5935),1906,1910,
28,Joseph Devlin,Falls Road,(-5.95823 54.5935),1906,1906,
31,Joseph McGuinness,Tarmonbarry,(-7.916666666 53.75),1918,1922,
30,Joseph McGuinness,Tarmonbarry,(-7.916666666 53.75),1917,1918,
6,Joseph Phillimore,London,(-0.1275 51.507222222),1818,1820,
7,Joseph Phillimore,London,(-0.1275 51.507222222),1820,1826,
8,Joseph Phillimore,London,(-0.1275 51.507222222),1826,1830,
5,Joseph Phillimore,London,(-0.1275 51.507222222),1817,1818,
24,"Joseph Russell Bailey, 1st Baron Glanusk",Royal Leamington Spa,(-1.535833333 52.291944444),1886,1892,
22,"Joseph Russell Bailey, 1st Baron Glanusk",Royal Leamington Spa,(-1.535833333 52.291944444),1880,1885,
21,"Joseph Russell Bailey, 1st Baron Glanusk",Royal Leamington Spa,(-1.535833333 52.291944444),1874,1880,
20,"Joseph Russell Bailey, 1st Baron Glanusk",Royal Leamington Spa,(-1.535833333 52.291944444),1868,1874,
19,"Joseph Russell Bailey, 1st Baron Glanusk",Royal Leamington Spa,(-1.535833333 52.291944444),1865,1868,
31,Joseph Sweeney,Burtonport,(-8.434324 54.982293),1918,1922,
23,Kevin Izod O'Doherty,Dublin,(-6.260277777 53.349722222),1885,1886,
21,Keyes O'Clery,Kilfinane,(-8.468333333 52.359166666),1874,1880,
31,Laurence Ginnell,Delvin,(-7.0925 53.6106),1918,1922,
28,Laurence Ginnell,Delvin,(-7.0925 53.6106),1906,1910,
30,Laurence Ginnell,Delvin,(-7.0925 53.6106),1910,1918,
29,Laurence Ginnell,Delvin,(-7.0925 53.6106),1910,1910,
7,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1820,1820,
6,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1818,1820,
5,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1812,1818,
2,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1802,1806,
3,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1806,1807,
4,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1808,1811,
4,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1811,1812,
1,"Lawrence Dundas, 1st Earl of Zetland",Westminster,(-0.1333 51.4995),1801,1802,
20,Lawrence Knox,Kemp Town,(-0.111111111 50.816111111),1868,1869,
31,Liam de Róiste,Fountainstown,(-8.335428 51.777684),1918,1922,
16,Lord Dudley Stuart,London,(-0.1275 51.507222222),1852,1854,
10,Lord Dudley Stuart,London,(-0.1275 51.507222222),1831,1832,
15,Lord Dudley Stuart,London,(-0.1275 51.507222222),1847,1852,
9,Lord Dudley Stuart,London,(-0.1275 51.507222222),1830,1831,
11,Lord Dudley Stuart,London,(-0.1275 51.507222222),1832,1834,
12,Lord Dudley Stuart,London,(-0.1275 51.507222222),1835,1837,
26,Lord Edward Manners,London Borough of Camden,(-0.159444444 51.542777777),1895,1900,
11,William Lennox,Yorkshire,(-1.083333333 53.958333333),1832,1834,
10,William Lennox,Yorkshire,(-1.083333333 53.958333333),1831,1832,
12,Love Jones-Parry,London,(-0.1275 51.507222222),1835,1837,
4,Love Jones-Parry,London,(-0.1275 51.507222222),1807,1808,
3,Love Jones-Parry,London,(-0.1275 51.507222222),1806,1807,
10,Marcus Beresford,Cork,(-8.473055555 51.9),1831,1832,
8,Marcus Beresford,Cork,(-8.473055555 51.9),1826,1830,
9,Marcus Beresford,Cork,(-8.473055555 51.9),1830,1831,
7,Marcus Beresford,Cork,(-8.473055555 51.9),1824,1826,
24,Matthew Harris,Athlone,(-7.9425 53.423611111),1886,1890,
23,Matthew Harris,Athlone,(-7.9425 53.423611111),1885,1886,
30,Matthew Keating,South Wales,(-3.38333 51.6833),1910,1918,
29,Matthew Keating,South Wales,(-3.38333 51.6833),1910,1910,
28,Matthew Keating,South Wales,(-3.38333 51.6833),1909,1910,
4,"Matthew Montagu, 4th Baron Rokeby",London,(-0.1275 51.507222222),1807,1812,
3,"Matthew Montagu, 4th Baron Rokeby",London,(-0.1275 51.507222222),1806,1807,
31,Michael Colivet,Limerick,(-8.6238 52.6653),1918,1922,
31,Michael Staines,Newport,(-9.546388888 53.885),1918,1922,
16,"Montagu Bertie, 6th Earl of Abingdon",Dover Street,(-0.142777777 51.508888888),1852,1854,
14,"Montagu Bertie, 6th Earl of Abingdon",Dover Street,(-0.142777777 51.508888888),1841,1847,
13,"Montagu Bertie, 6th Earl of Abingdon",Dover Street,(-0.142777777 51.508888888),1837,1841,
12,"Montagu Bertie, 6th Earl of Abingdon",Dover Street,(-0.142777777 51.508888888),1835,1837,
15,"Montagu Bertie, 6th Earl of Abingdon",Dover Street,(-0.142777777 51.508888888),1847,1852,
11,"Montagu Bertie, 6th Earl of Abingdon",Dover Street,(-0.142777777 51.508888888),1832,1834,
9,"Montagu Bertie, 6th Earl of Abingdon",Dover Street,(-0.142777777 51.508888888),1830,1831,
21,Myles O'Reilly,Balbriggan,(-6.183055555 53.608611111),1874,1879,
20,Myles O'Reilly,Balbriggan,(-6.183055555 53.608611111),1868,1874,
19,Myles O'Reilly,Balbriggan,(-6.183055555 53.608611111),1865,1868,
18,Myles O'Reilly,Balbriggan,(-6.183055555 53.608611111),1862,1865,
31,Noel Pemberton Billing,Hampstead,(-0.1744 51.5541),1918,1921,
30,Noel Pemberton Billing,Hampstead,(-0.1744 51.5541),1916,1918,
31,P. J. Moloney,County Tipperary,(-7.833333333 52.666666666),1918,1922,
10,"Patrick Bellew, 1st Baron Bellew",London,(-0.1275 51.507222222),1831,1832,
11,"Patrick Bellew, 1st Baron Bellew",London,(-0.1275 51.507222222),1834,1834,
12,"Patrick Bellew, 1st Baron Bellew",London,(-0.1275 51.507222222),1835,1837,
26,Patrick Joseph O'Brien,Nenagh,(-8.1995 52.8632),1895,1900,
27,Patrick Joseph O'Brien,Nenagh,(-8.1995 52.8632),1900,1906,
24,Patrick Joseph O'Brien,Nenagh,(-8.1995 52.8632),1886,1892,
25,Patrick Joseph O'Brien,Nenagh,(-8.1995 52.8632),1892,1895,
23,Patrick Joseph O'Brien,Nenagh,(-8.1995 52.8632),1885,1886,
31,Patrick O'Keeffe,Nohaval,(-8.3983937 51.7266872),1918,1922,
25,Peter Esslemont,Udny,(-2.190344534 57.31947874),1892,1892,
24,Peter Esslemont,Udny,(-2.190344534 57.31947874),1886,1892,
23,Peter Esslemont,Udny,(-2.190344534 57.31947874),1885,1886,
